num,date,time,temp,light_intensity,Coupler Detached (LGR S/N: 21475268),Coupler Attached (LGR S/N: 21475268),Host Connected (LGR S/N: 21475268),Stopped (LGR S/N: 21475268),End Of File (LGR S/N: 21475268)
464,7/25/2022,1:47:09 AM,19.948,0,,,,,
465,7/25/2022,2:17:09 AM,19.948,0,,,,,
466,7/25/2022,2:47:09 AM,19.948,0,,,,,
467,7/25/2022,3:17:09 AM,19.948,0,,,,,
468,7/25/2022,3:47:09 AM,19.948,0,,,,,
469,7/25/2022,4:17:09 AM,19.948,0,,,,,
470,7/25/2022,4:47:09 AM,19.948,0,,,,,
471,7/25/2022,5:17:09 AM,19.948,0,,,,,
472,7/25/2022,5:47:09 AM,19.948,0,,,,,
473,7/25/2022,6:17:09 AM,19.948,0,,,,,
474,7/25/2022,6:47:09 AM,19.948,0,,,,,
475,7/25/2022,7:17:09 AM,19.948,0,,,,,
476,7/25/2022,7:47:09 AM,19.948,10.8,,,,,
477,7/25/2022,8:17:09 AM,19.948,0,,,,,
478,7/25/2022,8:47:09 AM,19.948,0,,,,,
479,7/25/2022,9:17:09 AM,19.948,43.1,,,,,
480,7/25/2022,9:47:09 AM,19.948,0,,,,,
481,7/25/2022,10:17:09 AM,20.043,43.1,,,,,
482,7/25/2022,10:47:09 AM,20.043,64.6,,,,,
483,7/25/2022,11:17:09 AM,20.043,64.6,,,,,
484,7/25/2022,11:47:09 AM,20.043,64.6,,,,,
485,7/25/2022,12:17:09 PM,20.329,64.6,,,,,
486,7/25/2022,12:47:09 PM,20.138,32.3,,,,,
487,7/25/2022,1:17:09 PM,20.138,64.6,,,,,
488,7/25/2022,1:47:09 PM,20.138,64.6,,,,,
489,7/25/2022,2:17:09 PM,20.138,64.6,,,,,
490,7/25/2022,2:47:09 PM,20.138,64.6,,,,,
491,7/25/2022,3:17:09 PM,20.234,43.1,,,,,
492,7/25/2022,3:47:09 PM,20.043,10.8,,,,,
493,7/25/2022,4:17:09 PM,20.138,64.6,,,,,
494,7/25/2022,4:47:09 PM,20.138,32.3,,,,,
495,7/25/2022,5:17:09 PM,20.138,32.3,,,,,
496,7/25/2022,5:47:09 PM,20.138,53.8,,,,,
497,7/25/2022,6:17:09 PM,20.138,53.8,,,,,
498,7/25/2022,6:47:09 PM,20.043,21.5,,,,,
499,7/25/2022,7:17:09 PM,20.043,10.8,,,,,
500,7/25/2022,7:47:09 PM,20.043,0,,,,,
501,7/25/2022,8:17:09 PM,20.043,10.8,,,,,
502,7/25/2022,8:47:09 PM,19.948,10.8,,,,,
503,7/25/2022,9:17:09 PM,19.948,0,,,,,
504,7/25/2022,9:47:09 PM,19.948,0,,,,,
505,7/25/2022,10:17:09 PM,19.948,0,,,,,
506,7/25/2022,10:47:09 PM,19.948,0,,,,,
507,7/25/2022,11:17:09 PM,19.948,0,,,,,
508,7/25/2022,11:47:09 PM,19.948,0,,,,,
509,7/26/2022,12:17:09 AM,19.948,0,,,,,
510,7/26/2022,12:47:09 AM,19.948,0,,,,,
511,7/26/2022,1:17:09 AM,19.948,0,,,,,
512,7/26/2022,1:47:09 AM,19.948,0,,,,,
513,7/26/2022,2:17:09 AM,19.948,0,,,,,
514,7/26/2022,2:47:09 AM,19.948,0,,,,,
515,7/26/2022,3:17:09 AM,19.948,0,,,,,
516,7/26/2022,3:47:09 AM,19.948,0,,,,,
517,7/26/2022,4:17:09 AM,19.948,0,,,,,
518,7/26/2022,4:47:09 AM,19.853,0,,,,,
519,7/26/2022,5:17:09 AM,19.853,0,,,,,
520,7/26/2022,5:47:09 AM,19.948,0,,,,,
521,7/26/2022,6:17:09 AM,19.853,0,,,,,
522,7/26/2022,6:47:09 AM,19.948,0,,,,,
523,7/26/2022,7:17:09 AM,19.948,0,,,,,
524,7/26/2022,7:47:09 AM,19.948,0,,,,,
525,7/26/2022,8:17:09 AM,19.948,0,,,,,
526,7/26/2022,8:47:09 AM,19.948,53.8,,,,,
527,7/26/2022,9:17:09 AM,19.948,43.1,,,,,
528,7/26/2022,9:47:09 AM,19.948,43.1,,,,,
529,7/26/2022,10:17:09 AM,19.948,43.1,,,,,
530,7/26/2022,10:47:09 AM,19.948,43.1,,,,,
531,7/26/2022,11:17:09 AM,19.948,32.3,,,,,
532,7/26/2022,11:47:09 AM,19.948,0,,,,,
533,7/26/2022,12:17:09 PM,19.948,43.1,,,,,
534,7/26/2022,12:47:09 PM,19.948,43.1,,,,,
535,7/26/2022,1:17:09 PM,19.948,688.9,,,,,
536,7/26/2022,1:47:09 PM,20.043,731.9,,,,,
537,7/26/2022,2:17:09 PM,20.043,150.7,,,,,
538,7/26/2022,2:47:09 PM,20.138,592,,,,,
539,7/26/2022,3:17:09 PM,20.138,602.8,,,,,
540,7/26/2022,3:47:09 PM,19.948,635.1,,,,,
541,7/26/2022,4:17:09 PM,20.043,613.5,,,,,
542,7/26/2022,4:47:09 PM,20.043,624.3,,,,,
543,7/26/2022,5:17:09 PM,20.043,462.9,,,,,
544,7/26/2022,5:47:09 PM,19.948,462.9,,,,,
545,7/26/2022,6:17:09 PM,20.043,452.1,,,,,
546,7/26/2022,6:47:09 PM,19.948,204.5,,,,,
547,7/26/2022,7:17:09 PM,19.948,0,,,,,
548,7/26/2022,7:47:09 PM,19.948,0,,,,,
549,7/26/2022,8:17:09 PM,19.948,0,,,,,
550,7/26/2022,8:47:09 PM,19.948,0,,,,,
551,7/26/2022,9:17:09 PM,19.853,0,,,,,
552,7/26/2022,9:47:09 PM,19.853,0,,,,,
553,7/26/2022,10:17:09 PM,19.948,0,,,,,
554,7/26/2022,10:47:09 PM,19.948,0,,,,,
555,7/26/2022,11:17:09 PM,19.948,0,,,,,
556,7/26/2022,11:47:09 PM,19.948,0,,,,,
557,7/27/2022,12:17:09 AM,19.948,0,,,,,
558,7/27/2022,12:47:09 AM,19.948,0,,,,,
559,7/27/2022,1:17:09 AM,19.948,0,,,,,
560,7/27/2022,1:47:09 AM,19.948,0,,,,,
561,7/27/2022,2:17:09 AM,19.948,0,,,,,
562,7/27/2022,2:47:09 AM,19.948,0,,,,,
563,7/27/2022,3:17:09 AM,19.948,0,,,,,
564,7/27/2022,3:47:09 AM,19.948,0,,,,,
565,7/27/2022,4:17:09 AM,19.948,0,,,,,
566,7/27/2022,4:47:09 AM,19.948,0,,,,,
567,7/27/2022,5:17:09 AM,19.948,0,,,,,
568,7/27/2022,5:47:09 AM,19.948,0,,,,,
569,7/27/2022,6:17:09 AM,19.948,0,,,,,
570,7/27/2022,6:47:09 AM,19.948,0,,,,,
571,7/27/2022,7:17:09 AM,19.948,0,,,,,
572,7/27/2022,7:47:09 AM,19.948,226,,,,,
573,7/27/2022,8:17:09 AM,19.948,0,,,,,
574,7/27/2022,8:47:09 AM,19.948,495.1,,,,,
575,7/27/2022,9:17:09 AM,20.043,505.9,,,,,
576,7/27/2022,9:47:09 AM,20.043,505.9,,,,,
577,7/27/2022,10:17:09 AM,20.138,495.1,,,,,
578,7/27/2022,10:47:09 AM,20.138,699.7,,,,,
579,7/27/2022,11:17:09 AM,20.329,731.9,,,,,
580,7/27/2022,11:47:09 AM,20.043,710.4,,,,,
581,7/27/2022,12:17:09 PM,19.948,549,,,,,
582,7/27/2022,12:47:09 PM,20.043,559.7,,,,,
583,7/27/2022,1:17:09 PM,20.043,559.7,,,,,
584,7/27/2022,1:47:09 PM,20.043,559.7,,,,,
585,7/27/2022,2:17:09 PM,20.043,549,,,,,
586,7/27/2022,2:47:09 PM,20.043,538.2,,,,,
587,7/27/2022,3:17:09 PM,19.948,538.2,,,,,
588,7/27/2022,3:47:09 PM,19.948,538.2,,,,,
589,7/27/2022,4:17:09 PM,20.043,32.3,,,,,
590,7/27/2022,4:47:09 PM,20.043,516.7,,,,,
591,7/27/2022,5:17:09 PM,20.043,516.7,,,,,
592,7/27/2022,5:47:09 PM,20.043,592,,,,,
593,7/27/2022,6:17:09 PM,20.043,624.3,,,,,
594,7/27/2022,6:47:09 PM,19.948,376.7,,,,,
595,7/27/2022,7:17:09 PM,19.948,150.7,,,,,
596,7/27/2022,7:47:09 PM,19.948,161.5,,,,,
597,7/27/2022,8:17:09 PM,19.948,150.7,,,,,
598,7/27/2022,8:47:09 PM,19.948,0,,,,,
599,7/27/2022,9:17:09 PM,19.948,0,,,,,
600,7/27/2022,9:47:09 PM,19.948,0,,,,,
601,7/27/2022,10:17:09 PM,19.948,0,,,,,
602,7/27/2022,10:47:09 PM,19.948,0,,,,,
603,7/27/2022,11:17:09 PM,19.948,0,,,,,
604,7/27/2022,11:47:09 PM,19.948,0,,,,,
605,7/28/2022,12:17:09 AM,19.948,0,,,,,
606,7/28/2022,12:47:09 AM,19.948,0,,,,,
607,7/28/2022,1:17:09 AM,19.948,0,,,,,
608,7/28/2022,1:47:09 AM,19.948,0,,,,,
609,7/28/2022,2:17:09 AM,19.948,0,,,,,
610,7/28/2022,2:47:09 AM,19.948,0,,,,,
611,7/28/2022,3:17:09 AM,19.948,0,,,,,
612,7/28/2022,3:47:09 AM,19.948,0,,,,,
613,7/28/2022,4:17:09 AM,19.948,0,,,,,
614,7/28/2022,4:47:09 AM,19.948,0,,,,,
615,7/28/2022,5:17:09 AM,19.948,0,,,,,
616,7/28/2022,5:47:09 AM,19.948,0,,,,,
617,7/28/2022,6:17:09 AM,19.948,0,,,,,
618,7/28/2022,6:47:09 AM,19.948,0,,,,,
619,7/28/2022,7:17:09 AM,19.948,0,,,,,
620,7/28/2022,7:47:09 AM,19.948,183,,,,,
621,7/28/2022,8:17:09 AM,19.948,183,,,,,
622,7/28/2022,8:47:09 AM,19.948,139.9,,,,,
623,7/28/2022,9:17:09 AM,20.043,409,,,,,
624,7/28/2022,9:47:09 AM,20.043,398.3,,,,,
625,7/28/2022,10:17:09 AM,20.424,473.6,,,,,
626,7/28/2022,10:47:09 AM,20.043,570.5,,,,,
627,7/28/2022,11:17:09 AM,20.043,0,,,,,
628,7/28/2022,11:47:09 AM,19.948,366,,,,,
629,7/28/2022,12:17:09 PM,19.948,441.3,,,,,
630,7/28/2022,12:47:09 PM,20.043,624.3,,,,,
631,7/28/2022,1:17:09 PM,20.043,452.1,,,,,
632,7/28/2022,1:47:09 PM,20.043,473.6,,,,,
633,7/28/2022,2:17:09 PM,20.043,484.4,,,,,
634,7/28/2022,2:47:09 PM,20.043,495.1,,,,,
635,7/28/2022,3:17:09 PM,20.043,484.4,,,,,
636,7/28/2022,3:47:09 PM,20.043,484.4,,,,,
637,7/28/2022,4:17:09 PM,20.043,495.1,,,,,
638,7/28/2022,4:47:09 PM,20.043,495.1,,,,,
639,7/28/2022,5:17:09 PM,19.948,495.1,,,,,
640,7/28/2022,5:47:09 PM,19.948,667.4,,,,,
641,7/28/2022,6:17:09 PM,19.948,688.9,,,,,
642,7/28/2022,6:47:09 PM,19.948,333.7,,,,,
643,7/28/2022,7:17:09 PM,19.948,129.2,,,,,
644,7/28/2022,7:47:09 PM,19.948,0,,,,,
645,7/28/2022,8:17:09 PM,19.948,0,,,,,
646,7/28/2022,8:47:09 PM,19.948,0,,,,,
647,7/28/2022,9:17:09 PM,19.853,0,,,,,
648,7/28/2022,9:47:09 PM,19.948,0,,,,,
649,7/28/2022,10:17:09 PM,19.948,0,,,,,
650,7/28/2022,10:47:09 PM,19.948,0,,,,,
651,7/28/2022,11:17:09 PM,19.948,0,,,,,
652,7/28/2022,11:47:09 PM,19.948,0,,,,,
653,7/29/2022,12:17:09 AM,19.948,0,,,,,
654,7/29/2022,12:47:09 AM,19.948,0,,,,,
655,7/29/2022,1:17:09 AM,19.948,0,,,,,
656,7/29/2022,1:47:09 AM,19.853,0,,,,,
657,7/29/2022,2:17:09 AM,19.853,0,,,,,
658,7/29/2022,2:47:09 AM,19.853,0,,,,,
659,7/29/2022,3:17:09 AM,19.853,0,,,,,
660,7/29/2022,3:47:09 AM,19.853,0,,,,,
661,7/29/2022,4:17:09 AM,19.853,0,,,,,
662,7/29/2022,4:47:09 AM,19.853,0,,,,,
663,7/29/2022,5:17:09 AM,19.853,0,,,,,
664,7/29/2022,5:47:09 AM,19.853,0,,,,,
665,7/29/2022,6:17:09 AM,19.853,0,,,,,
666,7/29/2022,6:47:09 AM,19.853,0,,,,,
667,7/29/2022,7:17:09 AM,19.853,0,,,,,
668,7/29/2022,7:47:09 AM,19.948,183,,,,,
669,7/29/2022,8:17:09 AM,19.853,0,,,,,
670,7/29/2022,8:47:09 AM,19.948,462.9,,,,,
671,7/29/2022,9:17:09 AM,19.948,473.6,,,,,
672,7/29/2022,9:47:09 AM,19.948,0,,,,,
673,7/29/2022,10:17:09 AM,19.948,473.6,,,,,
674,7/29/2022,10:47:09 AM,19.948,559.7,,,,,
675,7/29/2022,11:17:09 AM,19.948,150.7,,,,,
676,7/29/2022,11:47:09 AM,19.948,624.3,,,,,
677,7/29/2022,12:17:09 PM,19.948,613.5,,,,,
678,7/29/2022,12:47:09 PM,19.948,624.3,,,,,
679,7/29/2022,1:17:09 PM,19.948,635.1,,,,,
680,7/29/2022,1:47:09 PM,19.948,602.8,,,,,
681,7/29/2022,2:17:09 PM,19.948,592,,,,,
682,7/29/2022,2:47:09 PM,19.948,366,,,,,
683,7/29/2022,3:17:09 PM,19.948,366,,,,,
684,7/29/2022,3:47:09 PM,19.948,161.5,,,,,
685,7/29/2022,4:17:09 PM,19.948,0,,,,,
686,7/29/2022,4:47:09 PM,19.948,376.7,,,,,
687,7/29/2022,5:17:09 PM,19.948,0,,,,,
688,7/29/2022,5:47:09 PM,20.043,376.7,,,,,
689,7/29/2022,6:17:09 PM,20.043,376.7,,,,,
690,7/29/2022,6:47:09 PM,19.948,258.3,,,,,
691,7/29/2022,7:17:09 PM,19.948,0,,,,,
692,7/29/2022,7:47:09 PM,19.948,0,,,,,
693,7/29/2022,8:17:09 PM,19.853,0,,,,,
694,7/29/2022,8:47:09 PM,19.853,0,,,,,
695,7/29/2022,9:17:09 PM,19.853,0,,,,,
696,7/29/2022,9:47:09 PM,19.853,0,,,,,
697,7/29/2022,10:17:09 PM,19.853,0,,,,,
698,7/29/2022,10:47:09 PM,19.948,0,,,,,
699,7/29/2022,11:17:09 PM,19.853,0,,,,,
700,7/29/2022,11:47:09 PM,19.853,0,,,,,
701,7/30/2022,12:17:09 AM,19.948,0,,,,,
702,7/30/2022,12:47:09 AM,19.948,0,,,,,
703,7/30/2022,1:17:09 AM,19.948,0,,,,,
704,7/30/2022,1:47:09 AM,19.948,0,,,,,
705,7/30/2022,2:17:09 AM,19.948,0,,,,,
706,7/30/2022,2:47:09 AM,19.948,0,,,,,
707,7/30/2022,3:17:09 AM,19.948,0,,,,,
708,7/30/2022,3:47:09 AM,19.948,0,,,,,
709,7/30/2022,4:17:09 AM,19.948,0,,,,,
710,7/30/2022,4:47:09 AM,19.948,0,,,,,
711,7/30/2022,5:17:09 AM,19.948,0,,,,,
712,7/30/2022,5:47:09 AM,19.948,0,,,,,
713,7/30/2022,6:17:09 AM,19.853,0,,,,,
714,7/30/2022,6:47:09 AM,19.948,0,,,,,
715,7/30/2022,7:17:09 AM,19.853,0,,,,,
716,7/30/2022,7:47:09 AM,19.948,0,,,,,
717,7/30/2022,8:17:09 AM,19.948,0,,,,,
718,7/30/2022,8:47:09 AM,19.948,344.4,,,,,
719,7/30/2022,9:17:09 AM,19.948,150.7,,,,,
720,7/30/2022,9:47:09 AM,19.948,139.9,,,,,
721,7/30/2022,10:17:09 AM,19.948,333.7,,,,,
722,7/30/2022,10:47:09 AM,19.948,333.7,,,,,
723,7/30/2022,11:17:09 AM,19.948,495.1,,,,,
724,7/30/2022,11:47:09 AM,20.043,312.2,,,,,
725,7/30/2022,12:17:09 PM,20.043,495.1,,,,,
726,7/30/2022,12:47:09 PM,20.043,473.6,,,,,
727,7/30/2022,1:17:09 PM,20.043,86.1,,,,,
728,7/30/2022,1:47:09 PM,20.043,441.3,,,,,
729,7/30/2022,2:17:09 PM,20.043,430.6,,,,,
730,7/30/2022,2:47:09 PM,20.043,441.3,,,,,
731,7/30/2022,3:17:09 PM,20.138,602.8,,,,,
732,7/30/2022,3:47:09 PM,20.138,430.6,,,,,
733,7/30/2022,4:17:09 PM,20.138,419.8,,,,,
734,7/30/2022,4:47:09 PM,20.138,43.1,,,,,
735,7/30/2022,5:17:09 PM,20.138,419.8,,,,,
736,7/30/2022,5:47:09 PM,20.138,419.8,,,,,
737,7/30/2022,6:17:09 PM,20.138,419.8,,,,,
738,7/30/2022,6:47:09 PM,20.043,193.8,,,,,
739,7/30/2022,7:17:09 PM,20.043,193.8,,,,,
740,7/30/2022,7:47:09 PM,20.043,0,,,,,
741,7/30/2022,8:17:09 PM,20.043,0,,,,,
742,7/30/2022,8:47:09 PM,20.043,0,,,,,
743,7/30/2022,9:17:09 PM,20.043,0,,,,,
744,7/30/2022,9:47:09 PM,19.948,0,,,,,
745,7/30/2022,10:17:09 PM,19.948,0,,,,,
746,7/30/2022,10:47:09 PM,19.948,0,,,,,
747,7/30/2022,11:17:09 PM,19.948,0,,,,,
748,7/30/2022,11:47:09 PM,19.948,0,,,,,
749,7/31/2022,12:17:09 AM,19.948,0,,,,,
750,7/31/2022,12:47:09 AM,19.948,0,,,,,
751,7/31/2022,1:17:09 AM,19.948,0,,,,,
752,7/31/2022,1:47:09 AM,19.948,0,,,,,
753,7/31/2022,2:17:09 AM,19.948,0,,,,,
754,7/31/2022,2:47:09 AM,19.948,0,,,,,
755,7/31/2022,3:17:09 AM,19.948,0,,,,,
756,7/31/2022,3:47:09 AM,19.948,0,,,,,
757,7/31/2022,4:17:09 AM,19.948,0,,,,,
758,7/31/2022,4:47:09 AM,19.948,0,,,,,
759,7/31/2022,5:17:09 AM,19.948,0,,,,,
760,7/31/2022,5:47:09 AM,19.948,0,,,,,
761,7/31/2022,6:17:09 AM,19.948,0,,,,,
762,7/31/2022,6:47:09 AM,19.948,0,,,,,
763,7/31/2022,7:17:09 AM,19.948,0,,,,,
764,7/31/2022,7:47:09 AM,20.043,183,,,,,
765,7/31/2022,8:17:09 AM,20.043,0,,,,,
766,7/31/2022,8:47:09 AM,20.043,441.3,,,,,
767,7/31/2022,9:17:09 AM,20.138,452.1,,,,,
768,7/31/2022,9:47:09 AM,20.138,0,,,,,
769,7/31/2022,10:17:09 AM,20.138,441.3,,,,,
770,7/31/2022,10:47:09 AM,20.138,441.3,,,,,
771,7/31/2022,11:17:09 AM,20.138,441.3,,,,,
772,7/31/2022,11:47:09 AM,20.138,441.3,,,,,
773,7/31/2022,12:17:09 PM,20.138,441.3,,,,,
774,7/31/2022,12:47:09 PM,20.138,204.5,,,,,
775,7/31/2022,1:17:09 PM,20.138,441.3,,,,,
776,7/31/2022,1:47:09 PM,20.138,441.3,,,,,
777,7/31/2022,2:17:09 PM,20.138,441.3,,,,,
778,7/31/2022,2:47:09 PM,20.138,355.2,,,,,
779,7/31/2022,3:17:09 PM,20.138,441.3,,,,,
780,7/31/2022,3:47:09 PM,20.138,441.3,,,,,
781,7/31/2022,4:17:09 PM,20.138,441.3,,,,,
782,7/31/2022,4:47:09 PM,20.138,613.5,,,,,
783,7/31/2022,5:17:09 PM,20.138,635.1,,,,,
784,7/31/2022,5:47:09 PM,20.138,613.5,,,,,
785,7/31/2022,6:17:09 PM,20.138,624.3,,,,,
786,7/31/2022,6:47:09 PM,20.138,387.5,,,,,
787,7/31/2022,7:17:09 PM,20.043,161.5,,,,,
788,7/31/2022,7:47:09 PM,20.043,0,,,,,
789,7/31/2022,8:17:09 PM,19.948,0,,,,,
790,7/31/2022,8:47:09 PM,19.948,0,,,,,
791,7/31/2022,9:17:09 PM,19.948,0,,,,,
792,7/31/2022,9:47:09 PM,19.948,0,,,,,
793,7/31/2022,10:17:09 PM,19.948,0,,,,,
794,7/31/2022,10:47:09 PM,19.948,0,,,,,
795,7/31/2022,11:17:09 PM,19.948,0,,,,,
796,7/31/2022,11:47:09 PM,19.948,0,,,,,
797,8/1/2022,12:17:09 AM,19.948,0,,,,,
798,8/1/2022,12:47:09 AM,19.948,0,,,,,
799,8/1/2022,1:17:09 AM,19.948,0,,,,,
800,8/1/2022,1:47:09 AM,19.948,0,,,,,
801,8/1/2022,2:17:09 AM,19.948,0,,,,,
802,8/1/2022,2:47:09 AM,19.948,0,,,,,
803,8/1/2022,3:17:09 AM,19.948,0,,,,,
804,8/1/2022,3:47:09 AM,19.948,0,,,,,
805,8/1/2022,4:17:09 AM,19.948,0,,,,,
806,8/1/2022,4:47:09 AM,19.948,0,,,,,
807,8/1/2022,5:17:09 AM,19.948,0,,,,,
808,8/1/2022,5:47:09 AM,19.948,0,,,,,
809,8/1/2022,6:17:09 AM,19.948,0,,,,,
810,8/1/2022,6:47:09 AM,20.043,0,,,,,
811,8/1/2022,7:17:09 AM,20.043,0,,,,,
812,8/1/2022,7:47:09 AM,20.043,0,,,,,
813,8/1/2022,8:17:09 AM,20.043,172.2,,,,,
814,8/1/2022,8:47:09 AM,20.043,183,,,,,
815,8/1/2022,9:17:09 AM,20.138,204.5,,,,,
816,8/1/2022,9:47:09 AM,20.138,193.8,,,,,
817,8/1/2022,10:17:09 AM,20.138,441.3,,,,,
818,8/1/2022,10:47:09 AM,20.138,441.3,,,,,
819,8/1/2022,11:17:09 AM,20.138,43.1,,,,,
820,8/1/2022,11:47:09 AM,20.138,441.3,,,,,
821,8/1/2022,12:17:09 PM,20.138,430.6,,,,,
822,8/1/2022,12:47:09 PM,20.043,430.6,,,,,
823,8/1/2022,1:17:09 PM,20.138,635.1,,,,,
824,8/1/2022,1:47:09 PM,20.138,602.8,,,,,
825,8/1/2022,2:17:09 PM,20.138,818.1,,,,,
826,8/1/2022,2:47:09 PM,20.234,839.6,,,,,
827,8/1/2022,3:17:09 PM,20.234,828.8,,,,,
828,8/1/2022,3:47:09 PM,20.234,828.8,,,,,
829,8/1/2022,4:17:09 PM,20.234,150.7,,,,,
830,8/1/2022,4:47:09 PM,20.234,462.9,,,,,
831,8/1/2022,5:17:09 PM,20.234,828.8,,,,,
832,8/1/2022,5:47:09 PM,20.234,473.6,,,,,
833,8/1/2022,6:17:09 PM,20.138,828.8,,,,,
834,8/1/2022,6:47:09 PM,20.138,236.8,,,,,
835,8/1/2022,7:17:09 PM,20.138,139.9,,,,,
836,8/1/2022,7:47:09 PM,20.043,150.7,,,,,
837,8/1/2022,8:17:09 PM,20.043,139.9,,,,,
838,8/1/2022,8:47:09 PM,20.043,150.7,,,,,
839,8/1/2022,9:17:09 PM,20.043,139.9,,,,,
840,8/1/2022,9:47:09 PM,20.043,150.7,,,,,
841,8/1/2022,10:17:09 PM,20.043,139.9,,,,,
842,8/1/2022,10:47:09 PM,20.043,172.2,,,,,
843,8/1/2022,11:17:09 PM,20.043,0,,,,,
844,8/1/2022,11:47:09 PM,20.043,0,,,,,
845,8/2/2022,12:17:09 AM,20.043,0,,,,,
846,8/2/2022,12:47:09 AM,20.043,0,,,,,
847,8/2/2022,1:17:09 AM,20.043,0,,,,,
848,8/2/2022,1:47:09 AM,20.043,0,,,,,
849,8/2/2022,2:17:09 AM,20.043,0,,,,,
850,8/2/2022,2:47:09 AM,20.043,0,,,,,
851,8/2/2022,3:17:09 AM,20.043,0,,,,,
852,8/2/2022,3:47:09 AM,20.043,150.7,,,,,
853,8/2/2022,4:17:09 AM,20.043,150.7,,,,,
854,8/2/2022,4:47:09 AM,20.043,150.7,,,,,
855,8/2/2022,5:17:09 AM,20.043,150.7,,,,,
856,8/2/2022,5:47:09 AM,20.043,150.7,,,,,
857,8/2/2022,6:17:09 AM,20.043,172.2,,,,,
858,8/2/2022,6:47:09 AM,20.043,172.2,,,,,
859,8/2/2022,7:17:09 AM,20.043,161.5,,,,,
860,8/2/2022,7:47:09 AM,20.138,419.8,,,,,
861,8/2/2022,8:17:09 AM,20.138,441.3,,,,,
862,8/2/2022,8:47:09 AM,20.138,828.8,,,,,
863,8/2/2022,9:17:09 AM,20.234,828.8,,,,,
864,8/2/2022,9:47:09 AM,20.234,839.6,,,,,
865,8/2/2022,10:17:09 AM,20.234,839.6,,,,,
866,8/2/2022,10:47:09 AM,20.234,839.6,,,,,
867,8/2/2022,11:17:09 AM,20.234,473.6,,,,,
868,8/2/2022,11:47:09 AM,20.138,818.1,,,,,
869,8/2/2022,12:17:09 PM,21.187,53.8,,,,,
870,8/2/2022,12:47:09 PM,20.234,0,,,,,
871,8/2/2022,1:17:09 PM,20.138,32.3,,,,,
872,8/2/2022,1:47:09 PM,20.138,53.8,,,,,
873,8/2/2022,2:17:09 PM,20.138,32.3,,,,,
874,8/2/2022,2:47:09 PM,20.138,32.3,,,,,
875,8/2/2022,3:17:09 PM,20.138,32.3,,,,,
876,8/2/2022,3:47:09 PM,20.138,32.3,,,,,
877,8/2/2022,4:17:09 PM,20.138,32.3,,,,,
878,8/2/2022,4:47:09 PM,20.138,32.3,,,,,
879,8/2/2022,5:17:09 PM,20.138,32.3,,,,,
880,8/2/2022,5:47:09 PM,20.138,53.8,,,,,
881,8/2/2022,6:17:09 PM,20.138,43.1,,,,,
882,8/2/2022,6:47:09 PM,20.138,21.5,,,,,
883,8/2/2022,7:17:09 PM,20.043,10.8,,,,,
884,8/2/2022,7:47:09 PM,20.043,0,,,,,
885,8/2/2022,8:17:09 PM,20.043,0,,,,,
886,8/2/2022,8:47:09 PM,20.043,0,,,,,
887,8/2/2022,9:17:09 PM,20.043,0,,,,,
888,8/2/2022,9:47:09 PM,20.043,0,,,,,
889,8/2/2022,10:17:09 PM,19.948,0,,,,,
890,8/2/2022,10:47:09 PM,19.948,0,,,,,
891,8/2/2022,11:17:09 PM,19.948,0,,,,,
892,8/2/2022,11:47:09 PM,19.948,0,,,,,
893,8/3/2022,12:17:09 AM,19.948,0,,,,,
894,8/3/2022,12:47:09 AM,19.948,0,,,,,
895,8/3/2022,1:17:09 AM,19.948,0,,,,,
896,8/3/2022,1:47:09 AM,19.948,0,,,,,
897,8/3/2022,2:17:09 AM,19.948,0,,,,,
898,8/3/2022,2:47:09 AM,19.948,0,,,,,
899,8/3/2022,3:17:09 AM,19.948,0,,,,,
900,8/3/2022,3:47:09 AM,19.948,0,,,,,
901,8/3/2022,4:17:09 AM,19.853,0,,,,,
902,8/3/2022,4:47:09 AM,19.948,0,,,,,
903,8/3/2022,5:17:09 AM,19.948,0,,,,,
904,8/3/2022,5:47:09 AM,19.948,0,,,,,
905,8/3/2022,6:17:09 AM,19.948,0,,,,,
906,8/3/2022,6:47:09 AM,19.948,0,,,,,
907,8/3/2022,7:17:09 AM,19.948,0,,,,,
908,8/3/2022,7:47:09 AM,20.043,0,,,,,
909,8/3/2022,8:17:09 AM,20.043,0,,,,,
910,8/3/2022,8:47:09 AM,20.043,32.3,,,,,
911,8/3/2022,9:17:09 AM,20.138,32.3,,,,,
912,8/3/2022,9:47:09 AM,20.138,32.3,,,,,
913,8/3/2022,10:17:09 AM,20.138,0,,,,,
914,8/3/2022,10:47:09 AM,20.138,32.3,,,,,
915,8/3/2022,11:17:09 AM,20.138,0,,,,,
916,8/3/2022,11:47:09 AM,20.138,0,,,,,
917,8/3/2022,12:17:09 PM,20.138,21.5,,,,,
918,8/3/2022,12:47:09 PM,20.138,21.5,,,,,
919,8/3/2022,1:17:09 PM,20.138,21.5,,,,,
920,8/3/2022,1:47:09 PM,20.138,43.1,,,,,
921,8/3/2022,2:17:09 PM,20.138,53.8,,,,,
922,8/3/2022,2:47:09 PM,20.138,43.1,,,,,
923,8/3/2022,3:17:09 PM,20.138,43.1,,,,,
924,8/3/2022,3:47:09 PM,20.138,43.1,,,,,
925,8/3/2022,4:17:09 PM,20.138,43.1,,,,,
926,8/3/2022,4:47:09 PM,20.138,32.3,,,,,
927,8/3/2022,5:17:09 PM,20.138,43.1,,,,,
