num,date,time,temp,light_intensity,Coupler Detached (LGR S/N: 21475269),Coupler Attached (LGR S/N: 21475269),Host Connected (LGR S/N: 21475269),Stopped (LGR S/N: 21475269),End Of File (LGR S/N: 21475269)
465,7/25/2022,2:13:50 AM,24.545,0,,,,,
466,7/25/2022,2:43:50 AM,24.545,0,,,,,
467,7/25/2022,3:13:50 AM,24.448,0,,,,,
468,7/25/2022,3:43:50 AM,24.448,0,,,,,
469,7/25/2022,4:13:50 AM,24.448,0,,,,,
470,7/25/2022,4:43:50 AM,24.448,0,,,,,
471,7/25/2022,5:13:50 AM,24.448,0,,,,,
472,7/25/2022,5:43:50 AM,24.448,0,,,,,
473,7/25/2022,6:13:50 AM,24.351,0,,,,,
474,7/25/2022,6:43:50 AM,24.351,0,,,,,
475,7/25/2022,7:13:50 AM,24.351,0,,,,,
476,7/25/2022,7:43:50 AM,24.351,0,,,,,
477,7/25/2022,8:13:50 AM,24.351,0,,,,,
478,7/25/2022,8:43:50 AM,24.351,0,,,,,
479,7/25/2022,9:13:50 AM,24.351,0,,,,,
480,7/25/2022,9:43:50 AM,24.351,0,,,,,
481,7/25/2022,10:13:50 AM,24.351,0,,,,,
482,7/25/2022,10:43:50 AM,24.351,0,,,,,
483,7/25/2022,11:00:39 AM,,,,Logged,,,
484,7/25/2022,11:00:44 AM,,,,,Logged,,
485,7/25/2022,11:05:13 AM,,,Logged,,,,
486,7/25/2022,11:13:50 AM,24.351,10.8,,,,,
487,7/25/2022,11:43:50 AM,24.255,0,,,,,
488,7/25/2022,12:13:50 PM,25.902,118.4,,,,,
489,7/25/2022,12:43:50 PM,24.835,0,,,,,
490,7/25/2022,1:13:50 PM,24.545,0,,,,,
491,7/25/2022,1:43:50 PM,24.641,0,,,,,
492,7/25/2022,2:13:50 PM,24.738,0,,,,,
493,7/25/2022,2:43:50 PM,24.931,0,,,,,
494,7/25/2022,3:13:50 PM,25.125,0,,,,,
495,7/25/2022,3:43:50 PM,25.416,0,,,,,
496,7/25/2022,4:13:50 PM,26,0,,,,,
497,7/25/2022,4:43:50 PM,26.585,0,,,,,
498,7/25/2022,5:13:50 PM,27.075,53.8,,,,,
499,7/25/2022,5:43:50 PM,27.173,613.5,,,,,
500,7/25/2022,6:13:50 PM,27.272,613.5,,,,,
501,7/25/2022,6:43:50 PM,27.37,592,,,,,
502,7/25/2022,7:13:50 PM,27.37,215.3,,,,,
503,7/25/2022,7:43:50 PM,27.468,505.9,,,,,
504,7/25/2022,8:13:50 PM,27.567,527.4,,,,,
505,7/25/2022,8:43:50 PM,27.665,559.7,,,,,
506,7/25/2022,9:13:50 PM,27.764,473.6,,,,,
507,7/25/2022,9:43:50 PM,28.06,0,,,,,
508,7/25/2022,10:13:50 PM,28.06,0,,,,,
509,7/25/2022,10:43:50 PM,28.06,0,,,,,
510,7/25/2022,11:13:50 PM,28.06,0,,,,,
511,7/25/2022,11:43:50 PM,28.06,0,,,,,
512,7/26/2022,12:13:50 AM,27.862,0,,,,,
513,7/26/2022,12:43:50 AM,27.961,0,,,,,
514,7/26/2022,1:13:50 AM,27.961,0,,,,,
515,7/26/2022,1:43:50 AM,27.961,0,,,,,
516,7/26/2022,2:13:50 AM,27.961,0,,,,,
517,7/26/2022,2:43:50 AM,28.06,0,,,,,
518,7/26/2022,3:13:50 AM,28.06,0,,,,,
519,7/26/2022,3:43:50 AM,28.06,0,,,,,
520,7/26/2022,4:13:50 AM,28.06,0,,,,,
521,7/26/2022,4:43:50 AM,28.06,0,,,,,
522,7/26/2022,5:13:50 AM,28.06,0,,,,,
523,7/26/2022,5:43:50 AM,28.06,0,,,,,
524,7/26/2022,6:13:50 AM,27.961,0,,,,,
525,7/26/2022,6:43:50 AM,28.06,0,,,,,
526,7/26/2022,7:13:50 AM,28.06,0,,,,,
527,7/26/2022,7:43:50 AM,28.06,0,,,,,
528,7/26/2022,8:13:50 AM,28.06,0,,,,,
529,7/26/2022,8:43:50 AM,28.159,0,,,,,
530,7/26/2022,9:13:50 AM,28.159,43.1,,,,,
531,7/26/2022,9:43:50 AM,28.258,43.1,,,,,
532,7/26/2022,10:13:50 AM,28.357,43.1,,,,,
533,7/26/2022,10:43:50 AM,28.456,32.3,,,,,
534,7/26/2022,11:13:50 AM,28.456,484.4,,,,,
535,7/26/2022,11:43:50 AM,28.258,226,,,,,
536,7/26/2022,12:13:50 PM,28.357,495.1,,,,,
537,7/26/2022,12:43:50 PM,28.456,495.1,,,,,
538,7/26/2022,1:13:50 PM,28.754,828.8,,,,,
539,7/26/2022,1:43:50 PM,28.953,839.6,,,,,
540,7/26/2022,2:13:50 PM,29.152,387.5,,,,,
541,7/26/2022,2:43:50 PM,29.152,818.1,,,,,
542,7/26/2022,3:13:50 PM,29.652,236.8,,,,,
543,7/26/2022,3:43:50 PM,29.853,236.8,,,,,
544,7/26/2022,4:13:50 PM,30.054,236.8,,,,,
545,7/26/2022,4:43:50 PM,30.255,236.8,,,,,
546,7/26/2022,5:13:50 PM,30.255,236.8,,,,,
547,7/26/2022,5:43:50 PM,30.356,236.8,,,,,
548,7/26/2022,6:13:50 PM,30.356,96.9,,,,,
549,7/26/2022,6:43:50 PM,30.356,86.1,,,,,
550,7/26/2022,7:13:50 PM,30.356,96.9,,,,,
551,7/26/2022,7:43:50 PM,30.255,0,,,,,
552,7/26/2022,8:13:50 PM,30.255,0,,,,,
553,7/26/2022,8:43:50 PM,30.154,0,,,,,
554,7/26/2022,9:13:50 PM,30.154,0,,,,,
555,7/26/2022,9:43:50 PM,30.054,0,,,,,
556,7/26/2022,10:13:50 PM,30.054,0,,,,,
557,7/26/2022,10:43:50 PM,29.953,75.3,,,,,
558,7/26/2022,11:13:50 PM,29.953,0,,,,,
559,7/26/2022,11:43:50 PM,29.853,0,,,,,
560,7/27/2022,12:13:50 AM,29.853,75.3,,,,,
561,7/27/2022,12:43:50 AM,29.853,0,,,,,
562,7/27/2022,1:13:50 AM,29.853,0,,,,,
563,7/27/2022,1:43:50 AM,29.853,0,,,,,
564,7/27/2022,2:13:50 AM,29.853,0,,,,,
565,7/27/2022,2:43:50 AM,29.853,0,,,,,
566,7/27/2022,3:13:50 AM,29.853,0,,,,,
567,7/27/2022,3:43:50 AM,29.853,0,,,,,
568,7/27/2022,4:13:50 AM,29.853,0,,,,,
569,7/27/2022,4:43:50 AM,29.853,0,,,,,
570,7/27/2022,5:13:50 AM,29.853,0,,,,,
571,7/27/2022,5:43:50 AM,29.853,0,,,,,
572,7/27/2022,6:13:50 AM,29.853,0,,,,,
573,7/27/2022,6:43:50 AM,29.853,0,,,,,
574,7/27/2022,7:13:50 AM,29.853,75.3,,,,,
575,7/27/2022,7:43:50 AM,29.853,75.3,,,,,
576,7/27/2022,8:13:50 AM,29.953,204.5,,,,,
577,7/27/2022,8:43:50 AM,30.154,215.3,,,,,
578,7/27/2022,9:13:50 AM,30.154,215.3,,,,,
579,7/27/2022,9:43:50 AM,30.255,215.3,,,,,
580,7/27/2022,10:13:50 AM,30.356,215.3,,,,,
581,7/27/2022,10:43:50 AM,29.252,0,,,,,
582,7/27/2022,11:13:50 AM,28.953,0,,,,,
583,7/27/2022,11:43:50 AM,28.754,0,,,,,
584,7/27/2022,12:13:50 PM,28.853,0,,,,,
585,7/27/2022,12:43:50 PM,28.853,0,,,,,
586,7/27/2022,1:13:50 PM,29.053,0,,,,,
587,7/27/2022,1:43:50 PM,29.352,0,,,,,
588,7/27/2022,2:13:50 PM,29.452,0,,,,,
589,7/27/2022,2:43:50 PM,29.652,21.5,,,,,
590,7/27/2022,3:13:50 PM,29.552,21.5,,,,,
591,7/27/2022,3:43:50 PM,29.452,0,,,,,
592,7/27/2022,4:13:50 PM,29.252,21.5,,,,,
593,7/27/2022,4:43:50 PM,28.853,0,,,,,
594,7/27/2022,5:13:50 PM,28.555,0,,,,,
595,7/27/2022,5:43:50 PM,28.456,0,,,,,
596,7/27/2022,6:13:50 PM,28.357,0,,,,,
597,7/27/2022,6:43:50 PM,27.961,96.9,,,,,
598,7/27/2022,7:13:50 PM,28.159,96.9,,,,,
599,7/27/2022,7:43:50 PM,28.159,0,,,,,
600,7/27/2022,8:13:50 PM,28.258,86.1,,,,,
601,7/27/2022,8:43:50 PM,28.357,0,,,,,
602,7/27/2022,9:13:50 PM,28.655,0,,,,,
603,7/27/2022,9:43:50 PM,28.754,0,,,,,
604,7/27/2022,10:13:50 PM,28.754,0,,,,,
605,7/27/2022,10:43:50 PM,28.853,0,,,,,
606,7/27/2022,11:13:50 PM,28.853,0,,,,,
607,7/27/2022,11:43:50 PM,28.853,0,,,,,
608,7/28/2022,12:13:50 AM,28.853,0,,,,,
609,7/28/2022,12:43:50 AM,28.953,0,,,,,
610,7/28/2022,1:13:50 AM,28.953,0,,,,,
611,7/28/2022,1:43:50 AM,28.953,0,,,,,
612,7/28/2022,2:13:50 AM,28.953,0,,,,,
613,7/28/2022,2:43:50 AM,28.953,0,,,,,
614,7/28/2022,3:13:50 AM,28.953,0,,,,,
615,7/28/2022,3:43:50 AM,29.053,0,,,,,
616,7/28/2022,4:13:50 AM,29.053,0,,,,,
617,7/28/2022,4:43:50 AM,29.053,0,,,,,
618,7/28/2022,5:13:50 AM,29.053,0,,,,,
619,7/28/2022,5:43:50 AM,29.053,0,,,,,
620,7/28/2022,6:13:50 AM,29.053,0,,,,,
621,7/28/2022,6:43:50 AM,29.053,0,,,,,
622,7/28/2022,7:13:50 AM,29.152,86.1,,,,,
623,7/28/2022,7:43:50 AM,29.053,0,,,,,
624,7/28/2022,8:13:50 AM,29.152,96.9,,,,,
625,7/28/2022,8:43:50 AM,29.252,258.3,,,,,
626,7/28/2022,9:13:50 AM,29.352,258.3,,,,,
627,7/28/2022,9:43:50 AM,29.452,290.6,,,,,
628,7/28/2022,10:13:50 AM,28.655,871.9,,,,,
629,7/28/2022,10:43:50 AM,28.357,882.6,,,,,
630,7/28/2022,11:13:50 AM,28.555,871.9,,,,,
631,7/28/2022,11:43:50 AM,28.456,882.6,,,,,
632,7/28/2022,12:13:50 PM,28.555,0,,,,,
633,7/28/2022,12:43:50 PM,28.655,0,,,,,
634,7/28/2022,1:13:50 PM,28.754,387.5,,,,,
635,7/28/2022,1:43:50 PM,28.853,882.6,,,,,
636,7/28/2022,2:13:50 PM,28.953,387.5,,,,,
637,7/28/2022,2:43:50 PM,29.053,387.5,,,,,
638,7/28/2022,3:13:50 PM,29.152,882.6,,,,,
639,7/28/2022,3:43:50 PM,29.152,387.5,,,,,
640,7/28/2022,4:13:50 PM,29.152,871.9,,,,,
641,7/28/2022,4:43:50 PM,29.252,871.9,,,,,
642,7/28/2022,5:13:50 PM,29.252,871.9,,,,,
643,7/28/2022,5:43:50 PM,29.252,914.9,,,,,
644,7/28/2022,6:13:50 PM,29.252,344.4,,,,,
645,7/28/2022,6:43:50 PM,29.552,882.6,,,,,
646,7/28/2022,7:13:50 PM,29.352,409,,,,,
647,7/28/2022,7:43:50 PM,28.655,32.3,,,,,
648,7/28/2022,8:13:50 PM,28.159,0,,,,,
649,7/28/2022,8:43:50 PM,27.961,0,,,,,
650,7/28/2022,9:13:50 PM,27.862,0,,,,,
651,7/28/2022,9:43:50 PM,27.862,0,,,,,
652,7/28/2022,10:13:50 PM,27.862,0,,,,,
653,7/28/2022,10:43:50 PM,27.764,0,,,,,
654,7/28/2022,11:13:50 PM,27.862,0,,,,,
655,7/28/2022,11:43:50 PM,27.764,0,,,,,
656,7/29/2022,12:13:50 AM,27.764,0,,,,,
657,7/29/2022,12:43:50 AM,27.764,0,,,,,
658,7/29/2022,1:13:50 AM,27.764,0,,,,,
659,7/29/2022,1:43:50 AM,27.764,0,,,,,
660,7/29/2022,2:13:50 AM,27.764,0,,,,,
661,7/29/2022,2:43:50 AM,27.862,0,,,,,
662,7/29/2022,3:13:50 AM,27.764,0,,,,,
663,7/29/2022,3:43:50 AM,27.764,0,,,,,
664,7/29/2022,4:13:50 AM,27.862,0,,,,,
665,7/29/2022,4:43:50 AM,27.961,0,,,,,
666,7/29/2022,5:13:50 AM,27.961,0,,,,,
667,7/29/2022,5:43:50 AM,27.961,0,,,,,
668,7/29/2022,6:13:50 AM,27.862,0,,,,,
669,7/29/2022,6:43:50 AM,27.862,0,,,,,
670,7/29/2022,7:13:50 AM,27.862,376.7,,,,,
671,7/29/2022,7:43:50 AM,27.862,0,,,,,
672,7/29/2022,8:13:50 AM,27.961,0,,,,,
673,7/29/2022,8:43:50 AM,28.06,958,,,,,
674,7/29/2022,9:13:50 AM,28.159,958,,,,,
675,7/29/2022,9:43:50 AM,28.258,968.8,,,,,
676,7/29/2022,10:13:50 AM,28.258,958,,,,,
677,7/29/2022,10:43:50 AM,28.357,958,,,,,
678,7/29/2022,11:13:50 AM,28.456,958,,,,,
679,7/29/2022,11:43:50 AM,28.357,958,,,,,
680,7/29/2022,12:13:50 PM,28.357,958,,,,,
681,7/29/2022,12:43:50 PM,28.357,958,,,,,
682,7/29/2022,1:13:50 PM,28.357,947.2,,,,,
683,7/29/2022,1:43:50 PM,28.456,958,,,,,
684,7/29/2022,2:13:50 PM,28.456,1011.8,,,,,
685,7/29/2022,2:43:50 PM,28.06,925.7,,,,,
686,7/29/2022,3:13:50 PM,28.06,925.7,,,,,
687,7/29/2022,3:43:50 PM,28.159,914.9,,,,,
688,7/29/2022,4:13:50 PM,28.159,0,,,,,
689,7/29/2022,4:43:50 PM,28.159,893.4,,,,,
690,7/29/2022,5:13:50 PM,28.258,914.9,,,,,
691,7/29/2022,5:43:50 PM,28.258,904.2,,,,,
692,7/29/2022,6:13:50 PM,28.159,0,,,,,
693,7/29/2022,6:43:50 PM,28.159,0,,,,,
694,7/29/2022,7:13:50 PM,28.159,0,,,,,
695,7/29/2022,7:43:50 PM,28.06,0,,,,,
696,7/29/2022,8:13:50 PM,27.961,344.4,,,,,
697,7/29/2022,8:43:50 PM,27.961,236.8,,,,,
698,7/29/2022,9:13:50 PM,27.961,0,,,,,
699,7/29/2022,9:43:50 PM,27.862,0,,,,,
700,7/29/2022,10:13:50 PM,27.862,0,,,,,
701,7/29/2022,10:43:50 PM,27.862,0,,,,,
702,7/29/2022,11:13:50 PM,27.862,0,,,,,
703,7/29/2022,11:43:50 PM,27.764,0,,,,,
704,7/30/2022,12:13:50 AM,27.764,0,,,,,
705,7/30/2022,12:43:50 AM,27.665,0,,,,,
706,7/30/2022,1:13:50 AM,27.665,0,,,,,
707,7/30/2022,1:43:50 AM,27.665,0,,,,,
708,7/30/2022,2:13:50 AM,27.665,0,,,,,
709,7/30/2022,2:43:50 AM,27.665,0,,,,,
710,7/30/2022,3:13:50 AM,27.665,0,,,,,
711,7/30/2022,3:43:50 AM,27.665,0,,,,,
712,7/30/2022,4:13:50 AM,27.665,0,,,,,
713,7/30/2022,4:43:50 AM,27.665,0,,,,,
714,7/30/2022,5:13:50 AM,27.665,0,,,,,
715,7/30/2022,5:43:50 AM,27.567,0,,,,,
716,7/30/2022,6:13:50 AM,27.567,0,,,,,
717,7/30/2022,6:43:50 AM,27.567,0,,,,,
718,7/30/2022,7:13:50 AM,27.567,409,,,,,
719,7/30/2022,7:43:50 AM,27.567,376.7,,,,,
720,7/30/2022,8:13:50 AM,27.665,376.7,,,,,
721,7/30/2022,8:43:50 AM,27.764,914.9,,,,,
722,7/30/2022,9:13:50 AM,27.764,473.6,,,,,
723,7/30/2022,9:43:50 AM,27.862,914.9,,,,,
724,7/30/2022,10:13:50 AM,27.862,904.2,,,,,
725,7/30/2022,10:43:50 AM,27.961,904.2,,,,,
726,7/30/2022,11:13:50 AM,28.159,828.8,,,,,
727,7/30/2022,11:43:50 AM,27.961,893.4,,,,,
728,7/30/2022,12:13:50 PM,27.961,882.6,,,,,
729,7/30/2022,12:43:50 PM,27.961,882.6,,,,,
730,7/30/2022,1:13:50 PM,28.06,914.9,,,,,
731,7/30/2022,1:43:50 PM,28.159,979.5,,,,,
732,7/30/2022,2:13:50 PM,28.159,947.2,,,,,
733,7/30/2022,2:43:50 PM,28.258,1044.1,,,,,
734,7/30/2022,3:13:50 PM,28.258,452.1,,,,,
735,7/30/2022,3:43:50 PM,28.357,452.1,,,,,
736,7/30/2022,4:13:50 PM,28.357,1033.3,,,,,
737,7/30/2022,4:43:50 PM,28.357,1033.3,,,,,
738,7/30/2022,5:13:50 PM,28.555,1033.3,,,,,
739,7/30/2022,5:43:50 PM,28.456,1033.3,,,,,
740,7/30/2022,6:13:50 PM,28.357,409,,,,,
741,7/30/2022,6:43:50 PM,28.357,0,,,,,
742,7/30/2022,7:13:50 PM,28.258,0,,,,,
743,7/30/2022,7:43:50 PM,28.159,0,,,,,
744,7/30/2022,8:13:50 PM,28.06,0,,,,,
745,7/30/2022,8:43:50 PM,27.961,0,,,,,
746,7/30/2022,9:13:50 PM,27.961,0,,,,,
747,7/30/2022,9:43:50 PM,27.862,0,,,,,
748,7/30/2022,10:13:50 PM,27.862,0,,,,,
749,7/30/2022,10:43:50 PM,27.862,0,,,,,
750,7/30/2022,11:13:50 PM,27.862,0,,,,,
751,7/30/2022,11:43:50 PM,27.764,0,,,,,
752,7/31/2022,12:13:50 AM,27.764,0,,,,,
753,7/31/2022,12:43:50 AM,27.764,0,,,,,
754,7/31/2022,1:13:50 AM,27.764,0,,,,,
755,7/31/2022,1:43:50 AM,27.764,0,,,,,
756,7/31/2022,2:13:50 AM,27.764,0,,,,,
757,7/31/2022,2:43:50 AM,27.764,0,,,,,
758,7/31/2022,3:13:50 AM,27.764,0,,,,,
759,7/31/2022,3:43:50 AM,27.665,0,,,,,
760,7/31/2022,4:13:50 AM,27.665,0,,,,,
761,7/31/2022,4:43:50 AM,27.665,0,,,,,
762,7/31/2022,5:13:50 AM,27.764,0,,,,,
763,7/31/2022,5:43:50 AM,27.665,0,,,,,
764,7/31/2022,6:13:50 AM,27.665,0,,,,,
765,7/31/2022,6:43:50 AM,27.567,0,,,,,
766,7/31/2022,7:13:50 AM,27.665,441.3,,,,,
767,7/31/2022,7:43:50 AM,27.665,409,,,,,
768,7/31/2022,8:13:50 AM,27.764,409,,,,,
769,7/31/2022,8:43:50 AM,27.862,1022.6,,,,,
770,7/31/2022,9:13:50 AM,27.961,1022.6,,,,,
771,7/31/2022,9:43:50 AM,28.06,1022.6,,,,,
772,7/31/2022,10:13:50 AM,28.06,1022.6,,,,,
773,7/31/2022,10:43:50 AM,28.159,1022.6,,,,,
774,7/31/2022,11:13:50 AM,28.456,441.3,,,,,
775,7/31/2022,11:43:50 AM,28.159,1011.8,,,,,
776,7/31/2022,12:13:50 PM,28.159,1011.8,,,,,
777,7/31/2022,12:43:50 PM,28.159,1011.8,,,,,
778,7/31/2022,1:13:50 PM,28.258,1011.8,,,,,
779,7/31/2022,1:43:50 PM,28.258,1011.8,,,,,
780,7/31/2022,2:13:50 PM,28.357,1011.8,,,,,
781,7/31/2022,2:43:50 PM,28.357,0,,,,,
782,7/31/2022,3:13:50 PM,28.357,1011.8,,,,,
783,7/31/2022,3:43:50 PM,28.456,1011.8,,,,,
784,7/31/2022,4:13:50 PM,28.456,0,,,,,
785,7/31/2022,4:43:50 PM,28.456,1001,,,,,
786,7/31/2022,5:13:50 PM,28.655,1001,,,,,
787,7/31/2022,5:43:50 PM,28.555,990.3,,,,,
788,7/31/2022,6:13:50 PM,28.456,430.6,,,,,
789,7/31/2022,6:43:50 PM,28.357,398.3,,,,,
790,7/31/2022,7:13:50 PM,28.357,0,,,,,
791,7/31/2022,7:43:50 PM,28.258,0,,,,,
792,7/31/2022,8:13:50 PM,28.159,0,,,,,
793,7/31/2022,8:43:50 PM,28.06,0,,,,,
794,7/31/2022,9:13:50 PM,28.06,0,,,,,
795,7/31/2022,9:43:50 PM,27.961,0,,,,,
796,7/31/2022,10:13:50 PM,27.961,0,,,,,
797,7/31/2022,10:43:50 PM,27.862,0,,,,,
798,7/31/2022,11:13:50 PM,27.961,0,,,,,
799,7/31/2022,11:43:50 PM,27.862,0,,,,,
800,8/1/2022,12:13:50 AM,27.764,0,,,,,
801,8/1/2022,12:43:50 AM,27.764,0,,,,,
802,8/1/2022,1:13:50 AM,27.862,0,,,,,
803,8/1/2022,1:43:50 AM,27.764,0,,,,,
804,8/1/2022,2:13:50 AM,27.764,0,,,,,
805,8/1/2022,2:43:50 AM,27.764,0,,,,,
806,8/1/2022,3:13:50 AM,27.764,0,,,,,
807,8/1/2022,3:43:50 AM,27.764,0,,,,,
808,8/1/2022,4:13:50 AM,27.764,0,,,,,
809,8/1/2022,4:43:50 AM,27.764,0,,,,,
810,8/1/2022,5:13:50 AM,27.862,0,,,,,
811,8/1/2022,5:43:50 AM,27.764,0,,,,,
812,8/1/2022,6:13:50 AM,27.665,0,,,,,
813,8/1/2022,6:43:50 AM,28.06,32.3,,,,,
814,8/1/2022,7:13:50 AM,28.456,387.5,,,,,
815,8/1/2022,7:43:50 AM,27.665,409,,,,,
816,8/1/2022,8:13:50 AM,26.977,0,,,,,
817,8/1/2022,8:43:50 AM,26.488,968.8,,,,,
818,8/1/2022,9:13:50 AM,26.097,0,,,,,
819,8/1/2022,9:43:50 AM,25.902,441.3,,,,,
820,8/1/2022,10:13:50 AM,25.708,452.1,,,,,
821,8/1/2022,10:43:50 AM,25.61,1001,,,,,
822,8/1/2022,11:13:50 AM,25.416,1011.8,,,,,
823,8/1/2022,11:43:50 AM,25.319,1001,,,,,
824,8/1/2022,12:13:50 PM,25.319,1022.6,,,,,
825,8/1/2022,12:43:50 PM,25.222,1011.8,,,,,
826,8/1/2022,1:13:50 PM,25.222,1022.6,,,,,
827,8/1/2022,1:43:50 PM,25.222,1022.6,,,,,
828,8/1/2022,2:13:50 PM,25.222,452.1,,,,,
829,8/1/2022,2:43:50 PM,25.222,1001,,,,,
830,8/1/2022,3:13:50 PM,25.222,1022.6,,,,,
831,8/1/2022,3:43:50 PM,25.222,1011.8,,,,,
832,8/1/2022,4:13:50 PM,25.222,1022.6,,,,,
833,8/1/2022,4:43:50 PM,25.222,990.3,,,,,
834,8/1/2022,5:13:50 PM,25.319,1001,,,,,
835,8/1/2022,5:43:50 PM,25.416,1001,,,,,
836,8/1/2022,6:13:50 PM,25.416,398.3,,,,,
837,8/1/2022,6:43:50 PM,25.319,441.3,,,,,
838,8/1/2022,7:13:50 PM,25.319,0,,,,,
839,8/1/2022,7:43:50 PM,25.125,0,,,,,
840,8/1/2022,8:13:50 PM,24.931,0,,,,,
841,8/1/2022,8:43:50 PM,24.835,0,,,,,
842,8/1/2022,9:13:50 PM,24.738,0,,,,,
843,8/1/2022,9:43:50 PM,24.738,0,,,,,
844,8/1/2022,10:13:50 PM,24.641,0,,,,,
845,8/1/2022,10:43:50 PM,27.272,21.5,,,,,
846,8/1/2022,11:13:50 PM,27.961,10.8,,,,,
847,8/1/2022,11:43:50 PM,28.06,10.8,,,,,
848,8/2/2022,12:13:50 AM,28.159,0,,,,,
849,8/2/2022,12:43:50 AM,28.159,0,,,,,
850,8/2/2022,1:13:50 AM,28.258,10.8,,,,,
851,8/2/2022,1:43:50 AM,28.357,10.8,,,,,
852,8/2/2022,2:13:50 AM,28.357,0,,,,,
853,8/2/2022,2:43:50 AM,28.357,0,,,,,
854,8/2/2022,3:13:50 AM,28.456,10.8,,,,,
855,8/2/2022,3:43:50 AM,28.456,10.8,,,,,
856,8/2/2022,4:13:50 AM,28.555,0,,,,,
857,8/2/2022,4:43:50 AM,28.655,0,,,,,
858,8/2/2022,5:13:50 AM,28.555,0,,,,,
859,8/2/2022,5:43:50 AM,28.555,32.3,,,,,
860,8/2/2022,6:13:50 AM,28.655,129.2,,,,,
861,8/2/2022,6:43:50 AM,28.655,312.2,,,,,
862,8/2/2022,7:13:50 AM,28.655,355.2,,,,,
863,8/2/2022,7:43:50 AM,28.754,344.4,,,,,
864,8/2/2022,8:13:50 AM,28.754,602.8,,,,,
865,8/2/2022,8:43:50 AM,28.853,645.8,,,,,
866,8/2/2022,9:13:50 AM,28.853,699.7,,,,,
867,8/2/2022,9:43:50 AM,28.853,1119.5,,,,,
868,8/2/2022,10:13:50 AM,28.953,1808.3,,,,,
869,8/2/2022,10:43:50 AM,24.351,10.8,,,,,
870,8/2/2022,11:13:50 AM,23.966,0,,,,,
871,8/2/2022,11:43:50 AM,23.966,10.8,,,,,
872,8/2/2022,12:13:50 PM,24.448,10.8,,,,,
873,8/2/2022,12:43:50 PM,24.158,10.8,,,,,
874,8/2/2022,1:13:50 PM,24.158,21.5,,,,,
875,8/2/2022,1:43:50 PM,24.158,505.9,,,,,
876,8/2/2022,2:13:50 PM,24.255,10.8,,,,,
877,8/2/2022,2:43:50 PM,24.351,0,,,,,
878,8/2/2022,3:13:50 PM,24.448,21.5,,,,,
879,8/2/2022,3:43:50 PM,24.545,32.3,,,,,
880,8/2/2022,4:13:50 PM,24.545,398.3,,,,,
881,8/2/2022,4:43:50 PM,24.545,21.5,,,,,
882,8/2/2022,5:13:50 PM,24.545,10.8,,,,,
883,8/2/2022,5:43:50 PM,24.448,53.8,,,,,
884,8/2/2022,6:13:50 PM,24.448,527.4,,,,,
885,8/2/2022,6:43:50 PM,24.448,279.9,,,,,
886,8/2/2022,7:13:50 PM,24.351,0,,,,,
887,8/2/2022,7:43:50 PM,24.351,0,,,,,
888,8/2/2022,8:13:50 PM,24.351,0,,,,,
889,8/2/2022,8:43:50 PM,24.351,0,,,,,
890,8/2/2022,9:13:50 PM,24.351,0,,,,,
891,8/2/2022,9:43:50 PM,24.351,0,,,,,
892,8/2/2022,10:13:50 PM,24.351,0,,,,,
893,8/2/2022,10:43:50 PM,24.351,0,,,,,
894,8/2/2022,11:13:50 PM,24.351,0,,,,,
895,8/2/2022,11:43:50 PM,24.351,0,,,,,
896,8/3/2022,12:13:50 AM,24.448,0,,,,,
897,8/3/2022,12:43:50 AM,24.351,0,,,,,
898,8/3/2022,1:13:50 AM,24.351,0,,,,,
899,8/3/2022,1:43:50 AM,24.351,0,,,,,
900,8/3/2022,2:13:50 AM,24.351,0,,,,,
901,8/3/2022,2:43:50 AM,24.448,0,,,,,
902,8/3/2022,3:13:50 AM,24.448,0,,,,,
903,8/3/2022,3:43:50 AM,24.448,0,,,,,
904,8/3/2022,4:13:50 AM,24.448,0,,,,,
905,8/3/2022,4:43:50 AM,24.351,0,,,,,
906,8/3/2022,5:13:50 AM,24.448,0,,,,,
907,8/3/2022,5:43:50 AM,24.448,0,,,,,
908,8/3/2022,6:13:50 AM,24.448,0,,,,,
909,8/3/2022,6:43:50 AM,24.448,0,,,,,
910,8/3/2022,7:13:50 AM,24.448,0,,,,,
911,8/3/2022,7:43:50 AM,24.448,312.2,,,,,
912,8/3/2022,8:13:50 AM,24.448,0,,,,,
913,8/3/2022,8:43:50 AM,24.448,10.8,,,,,
914,8/3/2022,9:13:50 AM,24.448,10.8,,,,,
915,8/3/2022,9:43:50 AM,24.448,462.9,,,,,
916,8/3/2022,10:13:50 AM,24.448,10.8,,,,,
917,8/3/2022,10:43:50 AM,24.448,21.5,,,,,
918,8/3/2022,11:13:50 AM,24.448,10.8,,,,,
919,8/3/2022,11:43:50 AM,24.448,398.3,,,,,
920,8/3/2022,12:13:50 PM,24.448,10.8,,,,,
921,8/3/2022,12:43:50 PM,24.448,398.3,,,,,
922,8/3/2022,1:13:50 PM,24.835,0,,,,,
923,8/3/2022,1:43:50 PM,24.641,96.9,,,,,
924,8/3/2022,2:13:50 PM,24.545,96.9,,,,,
925,8/3/2022,2:43:50 PM,24.545,0,,,,,
926,8/3/2022,3:13:50 PM,24.545,96.9,,,,,
927,8/3/2022,3:43:50 PM,24.641,0,,,,,
928,8/3/2022,4:13:50 PM,24.641,0,,,,,
929,8/3/2022,4:43:50 PM,24.738,0,,,,,
